sra_run	biosample	bioproject	instrument_model	library_layout	oa_id
SRR1946449	SAMN03327293	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9895
SRR1946450	SAMN03327294	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9897
SRR1946451	SAMN03327295	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9898
SRR1946452	SAMN03327296	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9899
SRR1946453	SAMN03327297	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9900
SRR1946454	SAMN03327298	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9901
SRR1946455	SAMN03327299	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9902
SRR1946456	SAMN03327300	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9903
SRR1946457	SAMN03327301	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9904
SRR1946458	SAMN03327302	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9905
SRR1946459	SAMN03327303	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9906
SRR1946460	SAMN03327304	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9908
SRR1946461	SAMN03327305	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9909
SRR1946462	SAMN03327306	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9910
SRR1946463	SAMN03327307	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9911
SRR1946464	SAMN03327308	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9912
SRR1946465	SAMN03327309	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9914
SRR1946466	SAMN03327310	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9915
SRR1946467	SAMN03327311	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9917
SRR1946468	SAMN03327312	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9918
SRR1946469	SAMN03327313	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9920
SRR1946470	SAMN03327314	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9921
SRR1946471	SAMN03327315	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9924
SRR1946472	SAMN03327316	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9925
SRR1946473	SAMN03327317	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9926
SRR1946474	SAMN03327318	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9927
SRR1946475	SAMN03327319	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9928
SRR1946476	SAMN03327320	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9929
SRR1946477	SAMN03327321	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9930
SRR1946478	SAMN03327322	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9932
SRR1946479	SAMN03327323	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9933
SRR1946480	SAMN03327324	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9935
SRR1946481	SAMN03327325	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9937
SRR1946482	SAMN03327326	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG9938
SRR1946483	SAMN03327327	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9939
SRR1946484	SAMN03327328	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9941
SRR1946485	SAMN03327329	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9942
SRR1946486	SAMN03327330	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9943
SRR1946487	SAMN03327331	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9944
SRR1946488	SAMN03327332	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9945
SRR1946489	SAMN03327333	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9946
SRR1946490	SAMN03327334	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9947
SRR1946491	SAMN03327335	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9948
SRR1946492	SAMN03327336	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9949
SRR1946493	SAMN03327337	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9950
SRR1946494	SAMN03327338	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9951
SRR1946495	SAMN03327339	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9952
SRR1946496	SAMN03327340	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9953
SRR1946497	SAMN03327341	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9955
SRR1946498	SAMN03327342	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9956
SRR1946499	SAMN03327343	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9957
SRR1946500	SAMN03327344	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9958
SRR1946501	SAMN03327345	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9959
SRR1946502	SAMN03327346	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9960
SRR1946503	SAMN03327347	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9962
SRR1946504	SAMN03327348	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9963
SRR1946505	SAMN03327349	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9964
SRR1946506	SAMN03327350	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9965
SRR1946507	SAMN03327351	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9966
SRR1946508	SAMN03327352	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9968
SRR1946509	SAMN03327353	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9969
SRR1946510	SAMN03327354	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9970
SRR1946511	SAMN03327355	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9971
SRR1946512	SAMN03327356	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9972
SRR1946513	SAMN03327357	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9973
SRR1946514	SAMN03327358	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9974
SRR1946515	SAMN03327359	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9975
SRR1946516	SAMN03327360	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9976
SRR1946517	SAMN03327361	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9978
SRR1946518	SAMN03327362	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9979
SRR1946519	SAMN03327363	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9980
SRR1946520	SAMN03327364	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9981
SRR1946521	SAMN03327365	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9982
SRR1946522	SAMN03327366	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9983
SRR1946523	SAMN03327367	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9984
SRR1946524	SAMN03327368	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9985
SRR1946525	SAMN03327369	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9986
SRR1946526	SAMN03327370	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9987
SRR1946527	SAMN03327371	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9988
SRR1946528	SAMN03327372	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9990
SRR1946529	SAMN03327373	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9991
SRR1946530	SAMN03327374	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9993
SRR1946531	SAMN03327375	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9995
SRR1946532	SAMN03327376	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9996
SRR1946533	SAMN03327377	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9997
SRR1946534	SAMN03327378	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9998
SRR1946535	SAMN03327379	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG9999
SRR1946536	SAMN03327380	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10001
SRR1946537	SAMN03327381	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10002
SRR1946538	SAMN03327382	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10004
SRR1946539	SAMN03327383	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10005
SRR1946540	SAMN03327384	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10006
SRR1946541	SAMN03327385	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10008
SRR1946542	SAMN03327386	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10009
SRR1946543	SAMN03327387	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10010
SRR1946544	SAMN03327388	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10011
SRR1946545	SAMN03327389	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10012
SRR1946546	SAMN03327390	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10013
SRR1946547	SAMN03327391	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10014
SRR1946548	SAMN03327392	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10015
SRR1946549	SAMN03327393	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10017
SRR1946550	SAMN03327394	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10018
SRR1946551	SAMN03327395	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10020
SRR1946552	SAMN03327396	PRJNA273563	Illumina Genome Analyzer II	PAIRED	OAKG10022
SRR1946553	SAMN03327397	PRJNA273563	unspecified	PAIRED	OAKG10023
SRR1946554	SAMN03327398	PRJNA273563	unspecified	PAIRED	OAKG10027
SRR1946555	SAMN03327399	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG14312
SRR1946556	SAMN03327400	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG14313
SRR1946557	SAMN03327401	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG14314
SRR1946558	SAMN03327402	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG14315
SRR1946559	SAMN03327403	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG14318
SRR1946560	SAMN03327404	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG14319
SRR1946561	SAMN03327405	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG15560
SRR1946562	SAMN03327406	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG15591
SRR1946563	SAMN03327407	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG15592
SRR1946564	SAMN03327408	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG15593
SRR1946565	SAMN03327409	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG18694
SRR1946566	SAMN03327410	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG18696
SRR1946567	SAMN03327411	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG19949
SRR1946568	SAMN03327412	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG19950
SRR1946569	SAMN03327413	PRJNA273563	Illumina HiSeq 2000	PAIRED	OAKG19951
ERR2026741	SAMEA102713668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0001
ERR2026742	SAMEA102714418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0002
ERR2026744	SAMEA102715168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0003
ERR2026743	SAMEA102715918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0004
ERR2026745	SAMEA102716668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0005
ERR2026746	SAMEA102717418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0006
ERR2026753	SAMEA102718168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0007
ERR2026747	SAMEA102718918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0008
ERR2026748	SAMEA102719668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0009
ERR2026754	SAMEA102720418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0010
ERR2026749	SAMEA102721168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0011
ERR2026750	SAMEA102721918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0012
ERR2026751	SAMEA102722668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0013
ERR2026752	SAMEA102723418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0014
ERR2026756	SAMEA102724168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0015
ERR2026755	SAMEA102724918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0016
ERR2026759	SAMEA102725668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0017
ERR2026757	SAMEA102726418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0018
ERR2026758	SAMEA102727168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0019
ERR2026762	SAMEA102727918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0020
ERR2026760	SAMEA102728668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0021
ERR2026761	SAMEA102729418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0022
ERR2026764	SAMEA102730168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0023
ERR2026763	SAMEA102730918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0024
ERR2026768	SAMEA102731668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0025
ERR2026765	SAMEA102732418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0026
ERR2026766	SAMEA102733168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0027
ERR2026767	SAMEA102733918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0028
ERR2026770	SAMEA102734668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0029
ERR2026769	SAMEA102735418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0030
ERR2026772	SAMEA102736168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0031
ERR2026771	SAMEA102736918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0032
ERR2026773	SAMEA102737668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0033
ERR2026774	SAMEA102738418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0034
ERR2026776	SAMEA102739168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0035
ERR2026775	SAMEA102739918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0036
ERR2026777	SAMEA102740668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0037
ERR2026778	SAMEA102741418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0038
ERR2026784	SAMEA102742168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0039
ERR2026779	SAMEA102742918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0040
ERR2026780	SAMEA102743668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0041
ERR2026781	SAMEA102744418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0042
ERR2026782	SAMEA102745168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0043
ERR2026783	SAMEA102745918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0044
ERR2026791	SAMEA102746668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0045
ERR2026785	SAMEA102747418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0046
ERR2026786	SAMEA102748168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0047
ERR2026787	SAMEA102748918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0048
ERR2026788	SAMEA102748918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0048
ERR2026789	SAMEA102749668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0049
ERR2026790	SAMEA102750418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0050
ERR2026796	SAMEA102751168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0051
ERR2026792	SAMEA102751918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0052
ERR2026793	SAMEA102752668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0053
ERR2026794	SAMEA102753418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0054
ERR2026795	SAMEA102754168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0055
ERR2026797	SAMEA102754918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0056
ERR2026804	SAMEA102755668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0057
ERR2026798	SAMEA102756418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0058
ERR2026799	SAMEA102757168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0059
ERR2026801	SAMEA102757918	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0060
ERR2026800	SAMEA102758668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0061
ERR2026802	SAMEA102759418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0062
ERR2026803	SAMEA102760168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0063
ERR2026739	SAMEA102761668	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0065
ERR2026740	SAMEA102762418	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0066
ERR2026810	SAMEA102763168	PRJEB19780	Illumina HiSeq 2500	PAIRED	OAAF0067
ERR2026805	SAMEA102764668	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0069
ERR2026806	SAMEA102765418	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0070
ERR2026807	SAMEA102766168	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0071
ERR2026808	SAMEA102766918	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0072
ERR3966323	SAMEA102766918	PRJEB19780	Illumina MiSeq	PAIRED	OAAF0072
ERR2026809	SAMEA102767668	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0073
ERR3966324	SAMEA102767668	PRJEB19780	Illumina MiSeq	PAIRED	OAAF0073
ERR2026811	SAMEA102768418	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0074
ERR3966325	SAMEA102768418	PRJEB19780	Illumina MiSeq	PAIRED	OAAF0074
ERR2026812	SAMEA102769168	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0075
ERR3966326	SAMEA102769168	PRJEB19780	Illumina MiSeq	PAIRED	OAAF0075
ERR2026813	SAMEA102769918	PRJEB19780	Illumina HiSeq 2500	SINGLE	OAAF0076
ERR1995207	SAMEA3483632	PRJEB9862	Illumina HiSeq 2000	PAIRED	OAAR0003
ERR1995208	SAMEA3483633	PRJEB9862	Illumina HiSeq 2000	PAIRED	OAAR0004
ERR1995209	SAMEA3483634	PRJEB9862	Illumina HiSeq 2000	PAIRED	OAAR0005
ERR1995210	SAMEA3483635	PRJEB9862	Illumina HiSeq 2000	PAIRED	OAAR0006
SRR2183387	SAMN04009811	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0001
SRR2189709	SAMN04009812	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0002
SRR2189710	SAMN04009813	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0003
SRR2189712	SAMN04009814	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0004
SRR2189711	SAMN04009815	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0005
SRR6414607	SAMN08235936	PRJNA293798	HiSeq X Ten	PAIRED	OACN0006
SRR6414606	SAMN08235937	PRJNA293798	HiSeq X Ten	PAIRED	OACN0007
SRR6414605	SAMN08235938	PRJNA293798	HiSeq X Ten	PAIRED	OACN0008
SRR2189713	SAMN04009816	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0009
SRR2189714	SAMN04009817	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0010
SRR2189716	SAMN04009818	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0011
SRR2189717	SAMN04009819	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0012
SRR2189718	SAMN04009820	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0013
SRR2189719	SAMN04009822	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0014
SRR2189720	SAMN04009823	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0015
SRR2204160	SAMN04009826	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0016
SRR2204161	SAMN04009825	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0017
SRR2204162	SAMN04009827	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0018
SRR6414604	SAMN08235939	PRJNA293798	HiSeq X Ten	PAIRED	OACN0019
SRR2204163	SAMN04009828	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0020
SRR2204164	SAMN04009830	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0021
SRR2204165	SAMN04009831	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0022
SRR2204166	SAMN04009832	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0023
SRR6414611	SAMN08235940	PRJNA293798	HiSeq X Ten	PAIRED	OACN0024
SRR2204167	SAMN04009833	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0025
SRR2204168	SAMN04009834	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0026
SRR2204169	SAMN04009835	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0027
SRR2204170	SAMN04009836	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0028
SRR2204171	SAMN04009837	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0029
SRR2204172	SAMN04009840	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0030
SRR6414610	SAMN08235941	PRJNA293798	HiSeq X Ten	PAIRED	OACN0031
SRR2204173	SAMN04009841	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0032
SRR2204174	SAMN04009842	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0033
SRR2204175	SAMN04009843	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0034
SRR2204176	SAMN04009845	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0035
SRR2204177	SAMN04009846	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0036
SRR2204178	SAMN04009849	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0037
SRR2204179	SAMN04009851	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0038
SRR2204626	SAMN04009852	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0039
SRR6414609	SAMN08235942	PRJNA293798	HiSeq X Ten	PAIRED	OACN0040
SRR2204180	SAMN04009853	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0041
SRR2204189	SAMN04009855	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0042
SRR2204238	SAMN04009858	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0043
SRR2204239	SAMN04009861	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0044
SRR2204264	SAMN04009863	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0045
SRR2204313	SAMN04009864	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0046
SRR2204314	SAMN04009865	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0047
SRR2204315	SAMN04009867	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0048
SRR2204316	SAMN04009868	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0049
SRR2204703	SAMN04009870	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0050
SRR2204317	SAMN04009871	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0051
SRR2204318	SAMN04009873	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0052
SRR2204319	SAMN04009874	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0053
SRR2204320	SAMN04009876	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0054
SRR2204321	SAMN04009877	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0055
SRR2204322	SAMN04009879	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0056
SRR2204323	SAMN04009880	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0057
SRR2204324	SAMN04009881	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0058
SRR2204325	SAMN04009883	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0059
SRR2204326	SAMN04009884	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0060
SRR2204704	SAMN04009885	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0061
SRR2204327	SAMN04009887	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0062
SRR2204328	SAMN04009888	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0063
SRR2204329	SAMN04009889	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0064
SRR2204330	SAMN04009890	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0065
SRR2204331	SAMN04009891	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0066
SRR2204332	SAMN04009892	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0067
SRR2204333	SAMN04009893	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0068
SRR2204334	SAMN04009894	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0069
SRR2204335	SAMN04009895	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0070
SRR2204336	SAMN04009896	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0071
SRR6414608	SAMN08235943	PRJNA293798	HiSeq X Ten	PAIRED	OACN0072
SRR2204337	SAMN04009897	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0073
SRR2204345	SAMN04009904	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0074
SRR2204338	SAMN04009898	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0075
SRR2204339	SAMN04009899	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0076
SRR2204341	SAMN04009900	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0077
SRR2204340	SAMN04009901	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0078
SRR2204342	SAMN04009902	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0079
SRR2204343	SAMN04009903	PRJNA293798	Illumina HiSeq 2000	PAIRED	OACN0080
